Lake Name,Townshiop,STN,Site ID,Site Description,Latitude (DMS),Longitude (DMS),Date (DD-MMM-YY),Chloride (mg/L)
VERNON LAKE,HUNTSVILLE,6455,9,Hunter Bay,451929,791351,16-May-16,3.42
VERNON LAKE,HUNTSVILLE,6455,9,Hunter Bay,451929,791351,18-May-17,3.21
VERNON LAKE,HUNTSVILLE,6455,9,Hunter Bay,451929,791351,21-May-18,3.58
VERNON LAKE,HUNTSVILLE,6455,9,Hunter Bay,451929,791351,26-May-19,3.20
VERNON LAKE,HUNTSVILLE,6455,10,W side of Big Island,452100,791848,20-May-15,1.75
VERNON LAKE,HUNTSVILLE,6455,10,W side of Big Island,452100,791848,16-May-16,1.89
VERNON LAKE,HUNTSVILLE,6455,10,W side of Big Island,452100,791848,18-May-17,1.72
VERNON LAKE,HUNTSVILLE,6455,10,W side of Big Island,452100,791848,21-May-18,2.00
VERNON LAKE,HUNTSVILLE,6455,10,W side of Big Island,452100,791848,26-May-19,2.10
VERNON LAKE,HUNTSVILLE,6455,11,"Mid Lake, deep spot",451943,791705,20-May-15,2.58
VERNON LAKE,HUNTSVILLE,6455,11,"Mid Lake, deep spot",451943,791705,16-May-16,2.66
VERNON LAKE,HUNTSVILLE,6455,11,"Mid Lake, deep spot",451943,791705,18-May-17,2.39
VERNON LAKE,HUNTSVILLE,6455,11,"Mid Lake, deep spot",451943,791705,21-May-18,2.77
VERNON LAKE,HUNTSVILLE,6455,11,"Mid Lake, deep spot",451943,791705,26-May-19,2.80
VIRTUE LAKE,SEGUIN,5673,1,"Mid lake, deep spot",451912,794938,03-Jun-19,1.30
VOWEL LAKE,MCDOUGALL,5675,1,"Mid Lake, deep spot",453005,795755,07-May-15,1.23
VOWEL LAKE,MCDOUGALL,5675,1,"Mid Lake, deep spot",453005,795755,10-May-16,1.49
VOWEL LAKE,MCDOUGALL,5675,1,"Mid Lake, deep spot",453005,795755,10-May-17,1.86
VOWEL LAKE,MCDOUGALL,5675,1,"Mid Lake, deep spot",453005,795755,13-May-18,1.83
VOWEL LAKE,MCDOUGALL,5675,1,"Mid Lake, deep spot",453005,795755,11-May-19,1.50
WABASKANG LAKE,UNORGANIZED,6787,1,"North basin, Deep Spot Wab-N",502711,931338,13-May-15,1.35
WABASKANG LAKE,UNORGANIZED,6787,1,"North basin, Deep Spot Wab-N",502711,931338,20-May-16,1.50
WABASKANG LAKE,UNORGANIZED,6787,1,"North basin, Deep Spot Wab-N",502711,931338,08-May-17,1.49
WABASKANG LAKE,UNORGANIZED,6787,1,"North basin, Deep Spot Wab-N",502711,931338,28-May-18,1.68
WABASKANG LAKE,UNORGANIZED,6787,1,"North basin, Deep Spot Wab-N",502711,931338,29-May-19,1.60
WABASKANG LAKE,UNORGANIZED,6787,1,"North basin, Deep Spot Wab-N",502711,931338,26-May-20,1.61
WABASKANG LAKE,UNORGANIZED,6787,2,"Main basin, Deep Spot Wab-Mid",502430,931309,13-May-15,1.47
WABASKANG LAKE,UNORGANIZED,6787,2,"Main basin, Deep Spot Wab-Mid",502430,931309,20-May-16,1.63
WABASKANG LAKE,UNORGANIZED,6787,2,"Main basin, Deep Spot Wab-Mid",502430,931309,08-May-17,1.58
WABASKANG LAKE,UNORGANIZED,6787,2,"Main basin, Deep Spot Wab-Mid",502430,931309,28-May-18,1.79
WABASKANG LAKE,UNORGANIZED,6787,2,"Main basin, Deep Spot Wab-Mid",502430,931309,29-May-19,1.80
WABASKANG LAKE,UNORGANIZED,6787,2,"Main basin, Deep Spot Wab-Mid",502430,931309,26-May-20,1.71
WABASKANG LAKE,UNORGANIZED,6787,3,"South East Basin, Deep -Wab-SE",502139,931238,13-May-15,2.52
WABASKANG LAKE,UNORGANIZED,6787,3,"South East Basin, Deep -Wab-SE",502139,931238,20-May-16,2.12
WABASKANG LAKE,UNORGANIZED,6787,3,"South East Basin, Deep -Wab-SE",502139,931238,08-May-17,2.74
WABASKANG LAKE,UNORGANIZED,6787,3,"South East Basin, Deep -Wab-SE",502139,931238,27-May-18,2.81
WABASKANG LAKE,UNORGANIZED,6787,3,"South East Basin, Deep -Wab-SE",502139,931238,29-May-19,2.70
WABASKANG LAKE,UNORGANIZED,6787,3,"South East Basin, Deep -Wab-SE",502139,931238,26-May-20,2.86
WABASKANG LAKE,UNORGANIZED,6787,4,"South West Deep, Wab-SW",502039,931535,13-May-15,0.24
WABASKANG LAKE,UNORGANIZED,6787,4,"South West Deep, Wab-SW",502039,931535,20-May-16,0.24
WABASKANG LAKE,UNORGANIZED,6787,4,"South West Deep, Wab-SW",502039,931535,08-May-17,0.23
WABASKANG LAKE,UNORGANIZED,6787,4,"South West Deep, Wab-SW",502039,931535,28-May-18,0.24
WABASKANG LAKE,UNORGANIZED,6787,4,"South West Deep, Wab-SW",502039,931535,29-May-19,0.40
WABASKANG LAKE,UNORGANIZED,6787,4,"South West Deep, Wab-SW",502039,931535,26-May-20,0.29
WADSWORTH LAKE,RADCLIFFE,5696,5,Northwest basin,452645,773532,16-Jun-19,7.24
WADSWORTH LAKE,GILMOUR,7136,1,Off island,445043,773438,21-Jul-15,2.02
WADSWORTH LAKE,GILMOUR,7136,1,Off island,445043,773438,23-May-16,1.87
WADSWORTH LAKE,GILMOUR,7136,1,Off island,445043,773438,20-May-17,1.82
WADSWORTH LAKE,GILMOUR,7136,1,Off island,445043,773438,21-May-18,1.72
WADSWORTH LAKE,GILMOUR,7136,1,Off island,445043,773438,21-May-19,1.80
WAGNER LAKE,UXBRIDGE,7030,2,"Mid lake, Deep Spot",441100,790800,22-May-17,62.20
WAGNER LAKE,UXBRIDGE,7030,2,"Mid lake, Deep Spot",441100,790800,04-Jul-17,47.40
WAGNER LAKE,UXBRIDGE,7030,2,"Mid lake, Deep Spot",441100,790800,29-Jun-18,66.00
WAHNAPITEI LAKE,RATHBUN,5727,5,"Kolari Bay, Deep Spot",464044,804416,02-Jun-15,0.79
WAHNAPITEI LAKE,RATHBUN,5727,5,"Kolari Bay, Deep Spot",464044,804416,21-May-16,1.10
WAHNAPITEI LAKE,RATHBUN,5727,5,"Kolari Bay, Deep Spot",464044,804416,23-May-17,0.91
WAHNAPITEI LAKE,RATHBUN,5727,5,"Kolari Bay, Deep Spot",464044,804416,30-May-18,1.22
WAHNAPITEI LAKE,RATHBUN,5727,5,"Kolari Bay, Deep Spot",464044,804416,09-Jun-19,1.20
WAHNAPITEI LAKE,RATHBUN,5727,6,Outlet Bay,464034,804031,12-Jun-15,0.85
WAHNAPITEI LAKE,RATHBUN,5727,6,Outlet Bay,464034,804031,20-May-16,0.75
WAHNAPITEI LAKE,RATHBUN,5727,6,Outlet Bay,464034,804031,23-May-17,0.80
WAHNAPITEI LAKE,RATHBUN,5727,6,Outlet Bay,464034,804031,29-May-18,0.77
WAHNAPITEI LAKE,RATHBUN,5727,6,Outlet Bay,464034,804031,06-Jun-19,0.90
WAHNAPITEI LAKE,RATHBUN,5727,7,Off Mcloud Point,464152,804535,07-Jun-15,0.82
WAHNAPITEI LAKE,RATHBUN,5727,7,Off Mcloud Point,464152,804535,26-Jun-16,0.74
WAHNAPITEI LAKE,RATHBUN,5727,7,Off Mcloud Point,464152,804535,26-Jun-16,0.74
WAHNAPITEI LAKE,RATHBUN,5727,7,Off Mcloud Point,464152,804535,05-Jun-17,0.77
WAHNAPITEI LAKE,RATHBUN,5727,7,Off Mcloud Point,464152,804535,02-Jun-18,0.71
WAHNAPITEI LAKE,RATHBUN,5727,7,Off Mcloud Point,464152,804535,31-May-19,0.80
WAHNAPITEI LAKE,RATHBUN,5727,8,West bay,464342,804830,31-May-15,0.66
WAHNAPITEI LAKE,RATHBUN,5727,8,West bay,464342,804830,21-May-16,0.73
WAHNAPITEI LAKE,RATHBUN,5727,8,West bay,464342,804830,05-Jun-17,0.65
WAHNAPITEI LAKE,RATHBUN,5727,8,West bay,464342,804830,02-Jun-18,0.92
WAHNAPITEI LAKE,RATHBUN,5727,8,West bay,464342,804830,31-May-19,0.70
WAHNAPITEI LAKE,RATHBUN,5727,9,Bushy Bay,464456,803716,29-May-18,0.69
WAHNAPITEI LAKE,RATHBUN,5727,9,Bushy Bay,464456,803716,26-May-19,0.70
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,2,Indian Narrows,454317,800212,24-May-15,2.59
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,2,Indian Narrows,454317,800212,21-May-16,3.10
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,4,Area B-MortonsPtCamp,454440,800328,17-May-15,3.16
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,4,Area B-MortonsPtCamp,454440,800328,23-May-16,3.62
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,4,Area B-MortonsPtCamp,454440,800328,23-May-16,3.62
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,4,Area B-MortonsPtCamp,454440,800328,22-May-17,3.64
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,4,Area B-MortonsPtCamp,454440,800328,20-May-18,4.24
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,4,Area B-MortonsPtCamp,454440,800328,21-May-19,3.20
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,5,Area A-MortonsPtCamp,454445,800329,17-May-15,3.04
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,5,Area A-MortonsPtCamp,454445,800329,23-May-16,3.50
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,5,Area A-MortonsPtCamp,454445,800329,23-May-16,3.50
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,5,Area A-MortonsPtCamp,454445,800329,20-May-18,4.16
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,5,Area A-MortonsPtCamp,454445,800329,21-May-19,2.90
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,6,Straubs & Graves Pt,454351,800118,13-Jun-17,3.93
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,7,Top lake-Deadman Is.,454436,800044,13-Jun-17,3.97
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,9,off E Birch Is,454150,800247,17-May-15,2.44
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,9,off E Birch Is,454150,800247,21-Jun-16,3.25
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,9,off E Birch Is,454150,800247,21-Jun-16,3.25
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,9,off E Birch Is,454150,800247,23-May-17,4.02
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,9,off E Birch Is,454150,800247,21-May-18,3.81
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,9,off E Birch Is,454150,800247,26-May-19,4.10
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,9,off E Birch Is,454150,800247,09-Jun-20,4.29
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,10,Bennets Bay-DeepSpot,454306,800132,17-Jun-15,3.12
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,10,Bennets Bay-DeepSpot,454306,800132,25-May-16,3.34
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,10,Bennets Bay-DeepSpot,454306,800132,12-Jun-17,3.94
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,10,Bennets Bay-DeepSpot,454306,800132,23-May-18,3.97
WAHWASHKESH LAKE,MUNICIPALITY OF WHITESTONE,5701,10,Bennets Bay-DeepSpot,454306,800132,27-May-19,3.50
WALKER LAKE,SINCLAIR,5710,1,"Mid Lake, deep spot",452256,790514,01-May-15,3.38
WALKER LAKE,SINCLAIR,5710,1,"Mid Lake, deep spot",452256,790514,11-May-16,3.54
WALKER LAKE,SINCLAIR,5710,1,"Mid Lake, deep spot",452256,790514,11-May-17,3.50
WALKER LAKE,SINCLAIR,5710,1,"Mid Lake, deep spot",452256,790514,21-May-18,3.55
WALKER LAKE,SINCLAIR,5710,1,"Mid Lake, deep spot",452256,790514,15-May-19,3.50
WALKER LAKE,SINCLAIR,5710,1,"Mid Lake, deep spot",452256,790514,06-May-20,4.24
WAPUS LAKE,UNORGANIZED,7572,1,"Mid Lake, Deep Spot",492214,935646,29-May-18,0.23
WAR EAGLE LAKE,PELLATT,7165,1,Main Basin-deep spot,494500,944000,14-Jun-15,3.75
WAR EAGLE LAKE,PELLATT,7165,1,Main Basin-deep spot,494500,944000,18-Jun-16,3.84
WAR EAGLE LAKE,PELLATT,7165,1,Main Basin-deep spot,494500,944000,18-Jun-16,3.84
WAR EAGLE LAKE,PELLATT,7165,1,Main Basin-deep spot,494500,944000,22-May-17,4.12
WAR EAGLE LAKE,PELLATT,7165,1,Main Basin-deep spot,494500,944000,26-May-18,4.35
WAR EAGLE LAKE,PELLATT,7165,1,Main Basin-deep spot,494500,944000,21-May-19,4.70
WASEOSA LAKE,CHAFFEY,5741,4,"Norton's Bay, deep spot",452454,791630,24-Jun-15,1.52
WASEOSA LAKE,CHAFFEY,5741,4,"Norton's Bay, deep spot",452454,791630,18-May-16,1.40
WASEOSA LAKE,CHAFFEY,5741,5,"Deep spot, S. Blueberry Is.",452425,791637,24-Jun-15,1.47
WASEOSA LAKE,CHAFFEY,5741,5,"Deep spot, S. Blueberry Is.",452425,791637,18-May-16,1.42
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,03-May-15,201.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,07-Jun-15,211.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,05-Jul-15,210.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,24-May-16,0.01
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,24-Jul-16,187.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,24-May-17,149.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,28-Jun-17,147.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,31-Jul-17,111.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,16-May-18,163.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,28-Jun-18,168.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,17-May-19,176.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,19-Jun-19,181.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,28-May-20,206.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,29-Jun-20,223.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,24-Jul-20,230.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,28-Aug-20,221.00
WATER'S EDGE LAKE,GREELY,7613,1,"Mid lake, deep spot",451554,753251,28-Sep-20,220.00
WATSON LAKE,SEGUIN,5754,1,"Mid lake, deep spot",452579,797038,11-Jul-18,0.53
WATSON LAKE,SEGUIN,5754,1,"Mid lake, deep spot",452579,797038,25-Jun-19,0.60
WATSON LAKE,SEGUIN,5754,1,"Mid lake, deep spot",452579,797038,01-Jul-20,0.74
WENONA (L. DUDMON),DUDLEY,2625,2,"N end, deep spot",450222,782109,24-May-15,2.03
WENONA (L. DUDMON),DUDLEY,2625,2,"N end, deep spot",450222,782109,05-May-19,3.50
WENONA (L. DUDMON),DUDLEY,2625,3,"Mid lake, deep spot",450202,782057,18-May-16,2.26
WENONA (L. DUDMON),DUDLEY,2625,3,"Mid lake, deep spot",450202,782057,24-May-17,3.14
WENONA (L. DUDMON),DUDLEY,2625,3,"Mid lake, deep spot",450202,782057,17-May-18,3.22
WENONA (L. DUDMON),DUDLEY,2625,3,"Mid lake, deep spot",450202,782057,29-May-19,3.80
WENONA (L. DUDMON),DUDLEY,2625,3,"Mid lake, deep spot",450202,782057,20-Oct-20,4.10
WEST LAKE,HALLOWELL,7031,3,Sheba's Island,435612,771612,29-Jun-15,22.90
WEST LAKE,CARP,7598,1,Mid Lake- deep spot,451861,755985,13-Jun-15,2.28
WEST LAKE,CARP,7598,1,Mid Lake- deep spot,451861,755985,12-Jul-15,2.16
WEST LARKIN LAKE,LARKIN,5809,1,"Mid Lake, deep spot",490408,844717,17-May-15,2.52
WEST LARKIN LAKE,LARKIN,5809,1,"Mid Lake, deep spot",490408,844717,16-May-16,3.06
WEST LARKIN LAKE,LARKIN,5809,1,"Mid Lake, deep spot",490408,844717,04-Jun-17,5.10
WEST LITTLE LAKE,NORTHERN BRUCE PENINSULA,7651,1,"Mid lake, deep spot",445656,812045,21-May-18,2.08
WEST LITTLE LAKE,NORTHERN BRUCE PENINSULA,7651,1,"Mid lake, deep spot",445656,812045,21-May-19,2.00
WEST LITTLE LAKE,NORTHERN BRUCE PENINSULA,7651,1,"Mid lake, deep spot",445656,812045,03-Nov-20,3.36
WEST TWIN LAKE,BELMONT-METHUEN,5814,1,"Mid lake, deep spot",443852,775320,20-Jun-15,7.93
WEST TWIN LAKE,BELMONT-METHUEN,5814,1,"Mid lake, deep spot",443852,775320,23-May-16,9.02
WEST TWIN LAKE,BELMONT-METHUEN,5814,1,"Mid lake, deep spot",443852,775320,25-Jun-17,11.40
WEST TWIN LAKE,BELMONT-METHUEN,5814,1,"Mid lake, deep spot",443852,775320,21-May-18,9.09
WEST TWIN LAKE,BELMONT-METHUEN,5814,1,"Mid lake, deep spot",443852,775320,23-Jun-19,11.30
WEST TWIN LAKE,BELMONT-METHUEN,5814,1,"Mid lake, deep spot",443852,775320,24-May-20,10.90
WHALLEY LAKE,CHAPMAN,5822,1,"Mid Lake, Deep Spot",454132,793958,18-Jun-16,4.57
WHALLEY LAKE,CHAPMAN,5822,1,"Mid Lake, Deep Spot",454132,793958,18-Jun-16,4.57
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,05-May-15,0.92
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,08-May-15,0.90
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,10-May-16,0.95
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,19-Jun-16,0.89
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,19-Jun-16,0.89
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,24-Jul-16,0.87
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,27-May-17,0.98
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,20-Jul-17,0.91
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,30-May-18,1.07
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,26-Jun-18,0.96
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,31-May-19,0.90
WHITE LAKE,OLDEN (C FRONTENAC),2468,2,Deep spot,444629,764528,19-Jun-19,0.90
WHITE LAKE,GALWAY-CAVENDISH,5839,1,"Mid Lake, deep spot",444934,782835,05-Jul-15,4.03
WHITE LAKE,GALWAY-CAVENDISH,5839,1,"Mid Lake, deep spot",444934,782835,29-May-16,4.17
WHITE LAKE,GALWAY-CAVENDISH,5839,1,"Mid Lake, deep spot",444934,782835,29-Jul-17,4.30
WHITE LAKE,GALWAY-CAVENDISH,5839,1,"Mid Lake, deep spot",444934,782835,30-Jun-18,4.47
WHITE LAKE,GALWAY-CAVENDISH,5839,1,"Mid Lake, deep spot",444934,782835,01-Jul-19,5.10
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,1,Pickerel Bay,451639,763103,20-Jun-15,3.36
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,2,Three Mile Bay,451540,763126,20-Jun-15,3.29
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,3,"Deep spot, Sunset Bay",451516,763522,20-Jun-15,3.37
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-May-15,3.34
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-Jun-15,3.41
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,16-Jul-15,3.14
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,17-May-16,3.40
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-Jun-16,3.52
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,12-Jul-16,3.60
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,16-May-17,3.06
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-Jun-17,3.46
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,15-Jul-17,2.82
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,18-May-18,2.85
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,15-Jun-18,3.20
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,15-Jul-18,3.09
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,16-May-19,2.80
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,17-Jun-19,3.47
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-Jul-19,3.31
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,16-May-20,3.11
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-Jun-20,3.30
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,18-Jul-20,3.40
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-Aug-20,3.46
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,12-Sep-20,3.54
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,4,"Deep spot, N hardwood Island",451609,763312,14-Oct-20,3.43
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,14-May-15,3.49
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,14-Jun-15,3.42
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,16-Jul-15,3.30
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,17-May-16,3.35
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,14-Jun-16,3.54
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,12-Jul-16,3.69
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,16-May-17,2.83
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,14-Jun-17,3.42
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,15-Jul-17,3.21
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,18-May-18,2.89
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,15-Jun-18,2.88
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,15-Jul-18,3.07
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,16-May-19,2.80
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,17-Jun-19,3.39
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,16-May-20,3.17
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,14-Jun-20,3.35
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,18-Jul-20,3.42
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,14-Aug-20,3.43
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,12-Sep-20,3.48
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,6,Three Mile Bay,451546,763231,14-Oct-20,3.46
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,14-May-15,3.93
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,14-Jun-15,3.87
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,16-Jul-15,4.20
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,17-May-16,5.35
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,14-Jun-16,5.52
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,12-Jul-16,5.07
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,16-May-17,6.21
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,14-Jun-17,5.61
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,15-Jul-17,7.51
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,18-May-18,4.05
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,15-Jun-18,4.25
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,15-Jul-18,4.78
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,16-May-19,4.10
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,17-Jun-19,5.04
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,16-May-20,4.80
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,14-Jun-20,4.41
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,18-Jul-20,4.50
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,14-Aug-20,4.85
WHITE LAKE,"DARLING, PAKENHAM, MCNAB",5841,7,The Canal,451916,763000,12-Sep-20,4.68
